,ID,city_name,Latitude,Longitude,Temp j0,Temp j+1,Temp j+2,Temp j+3,Temp j+4,Temp j+5,Temp j+6,Temp j+7,Alerte j0,Alerte j+1,Alerte j+2,Alerte j+3,Alerte j+4,Alerte j+5,Alerte j+6,Alerte j+7,Avg Temp,hotel_name,hotel_url,hotel_coord,hotel_score,hotel_text,hotel_lat,hotel_lon
43,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Appartement de charme terrasse solarium au calme,"https://www.booking.com/hotel/fr/appartement-de-charme-terrasse-solarium-au-calme.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5246', '3.0824']","9,1","Situé à Collioure, l'Appartement de charme terrasse solarium au calme propose un appartement doté d'un barbecue.",42.5246,3.0824
44,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Appartement Centre Collioure Patio Wifi Clim,"https://www.booking.com/hotel/fr/appartement-centre-collioure-patio-wifi-clim.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5274048', '3.0823353']","9,1","Situé à Collioure, à moins de 2,2 km de la plage de Racou et à 300 mètres du château royal de Collioure, l'Appartement Centre Collioure Patio Wifi Sicily propose un hébergement avec une connexion...",42.5274048,3.0823353
45,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Le Relais Des Trois Mas,"https://www.booking.com/hotel/fr/le-relais-des-trois-mas.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5236384', '3.086529']",9,"Doté d'une terrasse avec piscine donnant sur la mer Méditerranée, l'établissement Le Relais Des Trois Mas propose un hébergement confortable dans un cadre provençal.",42.5236384,3.086529
46,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Studio Centre Plage,"https://www.booking.com/hotel/fr/studio-centre-plage-collioure.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5246', '3.0824']",9,"Le Studio Centre Plage est situé à Collioure, à 2,8 km de la plage de Racou, à moins de 1 km du château royal de Collioure et à 3 km du casino de Collioure.",42.5246,3.0824
47,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,appart central,"https://www.booking.com/hotel/fr/appart-central-collioure.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5246338', '3.0817597']",9,"Situé à Collioure, à 2,3 km de la plage de Racou et à 400 mètres du château royal, l'appart central propose la climatisation. Vous bénéficierez gratuitement d'un parking privé et d'une connexion...",42.5246338,3.0817597
48,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Au coeur de Collioure,"https://www.booking.com/hotel/fr/au-coeur-de-collioure.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.527384', '3.0846933']",9,"Situé à Collioure, à 2,3 km de la plage de Racou et à 100 mètres du château royal, l'établissement Au coeur de Collioure propose une connexion Wi-Fi gratuite et la climatisation.",42.527384,3.0846933
49,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Studio a Collioure avec magnifique vue sur la mer jardin clos et WiFi a 400 m de la plage,"https://www.booking.com/hotel/fr/studio-route-imperiale.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.522878', '3.0928156']",9,"Situé à Collioure, à seulement 600 mètres de la plage de Saint-Vincent, le Studio a Collioure avec magnifique vue sur la mer jardin clos et une connexion Wi-Fi.",42.522878,3.0928156
50,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Le Clos Des Orangers,"https://www.booking.com/hotel/fr/le-clos-des-orangers.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5256837', '3.0818628']","8,9","Situé à Collioure, en Occitanie, à proximité du château royal de Collioure, l'établissement Le Clos Des Orangers propose des hébergements avec connexion Wi-Fi et parking privé gratuits.",42.5256837,3.0818628
51,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Collioure - Modern Beachside Apartment Joey,"https://www.booking.com/hotel/fr/collioure-modern-beachside-apartment-joey.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5246', '3.0824']","8,9","Situé à 2,2 km du château royal et à 5 km du casino de Collioure, le Collioure - Modern Beachside Apartment Joey propose un hébergement à Collioure. Vous séjournerez à 3 km de la plage Bernardi.",42.5246,3.0824
52,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Le Madeloc Hôtel & Spa,"https://www.booking.com/hotel/fr/madeloc.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5288345', '3.0788165']","8,8","Situé à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi...",42.5288345,3.0788165
53,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Hôtel La Casa Pairal,"https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.5256723', '3.0826554']","8,7","Situé à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée.",42.5256723,3.0826554
54,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Château de la Rocasse,"https://www.booking.com/hotel/fr/chateau-de-la-rocasse.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.52807165662015', ' 3.086235726914546']","8,6","Situé sur le front de mer de Collioure, l'Apartment Collioure dispose d'un petit balcon avec vue sur la mer. Il se trouve à 200 mètres du château royal de Collioure.",42.52807165662015,3.086235726914546
55,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Les Imperiales,"https://www.booking.com/hotel/fr/les-imperiales.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.52435469502824', ' 3.0898500404053637']","8,6","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, l'établissement Les Imperiales est situé à Collioure, à seulement 700 mètres de la plage de Saint-Vincent.",42.52435469502824,3.0898500404053637
56,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Les Jasmins,"https://www.booking.com/hotel/fr/chambre-d-39-hotes-les-jasmins.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.52386279649146', ' 3.0819792692417223']","8,5","La Chambre d'hôtes Les Jasmins est située à Collioure, à 4 minutes à pied de la plage. Une connexion Wi-Fi est disponible gratuitement. Argeles-sur-Mer se trouve à 14 minutes en voiture.",42.52386279649146,3.0819792692417223
57,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Duplex quartier piéton,"https://www.booking.com/hotel/fr/duplex-quartier-pieton.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.52690817395328', ' 3.083777755687199']","8,4","Situé à Collioure, à 2,3 km de la plage de Racou et à 70 mètres du château royal de Collioure, le Duplex quartier piéton propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à...",42.52690817395328,3.083777755687199
58,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Les Amandiers,"https://www.booking.com/hotel/fr/les-amandiers-collioure.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.524434094792205', ' 3.0813153515323033']","8,3","Situé à Collioure, à moins de 2,2 km de la plage de Racou et à 500 mètres du château royal, l'établissement Les Amandiers propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation,...",42.524434094792205,3.0813153515323033
59,26,Collioure,42.52505,3.0831554,22.88,21.53,19.11,17.49,18.61,20.7,19.34,18.83,clear sky,broken clouds,clear sky,clear sky,scattered clouds,clear sky,few clouds,broken clouds,19.81125,Le Mas des Citronniers,"https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=5b2592ce6b5f77c2098956a76e47451d&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221530&srpvid=766a656c0d830061&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['42.52711076667375', ' 3.0848008557508906']",8,"Situé dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan.",42.52711076667375,3.0848008557508906
60,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,Sur le quai,"https://www.booking.com/hotel/fr/sur-le-quai-courtaboeuf-cedex.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.209270', '2.355700']","9,9","Située à Carcassonne, la chambre d'hôtes Sur le quai propose un jardin avec une piscine extérieure ouverte en saison et une terrasse commune offrant une vue panoramique sur les remparts de la cité...",43.20927,2.3557
61,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,elletier du Claux,"https://www.booking.com/hotel/fr/pelletier-du-claux.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.2090887', '2.363143']","9,9","Situé à 500 mètres du centre historique de Carcassonne, le Pelletier du Claux propose des hébergements indépendants dans un bâtiment datant du XVIe siècle.",43.2090887,2.363143
62,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,B&B La Maison Vintage,"https://www.booking.com/hotel/fr/la-maison-vintage.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.2157516', '2.3472584']","9,8","Le B & B La Maison Vintage est situé à Carcassonne, à 20 minutes à pied des murs de la ville médiévale et à 100 mètres du canal du Midi.",43.2157516,2.3472584
63,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,Au Vieux Lavoir,"https://www.booking.com/hotel/fr/au-vieux-lavoir.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.2126', '2.4108']","9,8",L'Au Vieux Lavoir est un appartement situé à 500 mètres de l'entrée de la cité médiévale de Carcassonne et à 900 mètres du centre-ville.,43.2126,2.4108
64,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,45BB,"https://www.booking.com/hotel/fr/45bb.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.210250', '2.350140']","9,7","Situé à Carcassonne, à proximité de la cathédrale, du Memorial House (Maison des Mémoires) et de la médiathèque Grain d'Arts, le 45BB propose une connexion Wi-Fi gratuite, une piscine extérieure...",43.21025,2.35014
65,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,LA COUR CARREE,"https://www.booking.com/hotel/fr/la-cour-carree-carcassonne.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.2103157043457', '2.348982572555542']","9,7","Situé à 80 mètres de la cathédrale de Carcassonne, l'établissement LA COUR CARREE propose un service de prêt de vélos, une terrasse et une réception ouverte 24h/24. La connexion Wi-Fi est gratuite.",43.2103157043457,2.348982572555542
66,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,Drissia&Othman Bella Vista,"https://www.booking.com/hotel/fr/cosy-et-au-calme-avec-terrasse-vue-cite.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.2126', '2.4108']","9,7","Situé à Carcassonne, le Drissia&Othman Bella Vista propose un hébergement avec une piscine privée. Cet hébergement climatisé se trouve à 2,6 km du Mémorial (Maison des Mémoires).",43.2126,2.4108
67,27,Carcassonne,43.21303579999999,2.3491068999999998,19.52,18.31,17.07,19.32,19.24,20.04,20.72,20.4,clear sky,scattered clouds,clear sky,clear sky,broken clouds,clear sky,few clouds,clear sky,19.3275,Appartement Aloa,"https://www.booking.com/hotel/fr/aloa.fr.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARnIAQzYAQHoAQH4AQuIAgGoAgO4AtqckYsGwAIB0gIkNWVlZWJmYjQtYjUwYy00ODM2LTljNzYtOThjNDUwNjcyMWNh2AIG4AIB&sid=733f31f754f5024ce705ed118e2c20c5&dest_id=-1416701&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=bayesian_review_score&srepoch=1634221529&srpvid=18b1656c30740057&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","['43.2191639', '2.355091']","9,7","Doté d'une terrasse de 50 m2, d'une salle de sport et d'une cheminée, l'Appartement Aloa propose un hébergement indépendant à Carcassonne.",43.2191639,2.355091
